segment_id,timestamp_micros,id_interno,object_type,box_center_x,box_center_y,box_center_z,box_length,box_width,box_height,speed_mps,num_lidar_points,weather,time_of_day,detection_difficulty,sensor_version
seg_0103,1693575013100000,det_0039964,VEHICLE,38.897,9.636,0.919,4.012,1.822,1.545,8.638,48,sunny,Day,LEVEL_1,v2.0.1
seg_0041,1692025003300000,det_0004917,VEHICLE,42.792,19.937,0.915,5.904,1.646,1.774,1.857,35,Sunny,Night,LEVEL_1,v2.0.1
seg_0006,1691150003400000,det_0038715,VEHICLE,7.457,0.001,0.461,5.302,1.689,1.145,6.678,319,rain,Day,LEVEL_1,v2.0.1
seg_0016,1691400007000000,det_0011690,VEHICLE,22.312,-16.908,1.371,5.648,1.922,1.679,8.348,74,SUNNY,Day,LEVEL_1,v2.0.1
seg_0002,1691050007500000,det_0033165,PEDESTRIAN,28.666,-9.412,-0.224,1.077,0.765,1.689,1.403,70,rain,Day,LEVEL_2,v2.0.1
seg_0129,1694225000600000,det_0039394,VEHICLE,-50.616,5.436,0.901,3.336,1.726,1.731,4.942,38,rain,Night,LEVEL_1,v2.0.1
seg_0140,1694500000500000,det_0000641,CYCLIST,3.212,17.076,0.591,1.807,0.860,1.347,4.000,162,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0132,1694300018300000,det_0018016,VEHICLE,71.245,6.907,0.756,5.292,1.522,1.708,7.665,12,fog,Day,LEVEL_2,v2.0.1
seg_0061,1692525011900000,det_0004926,VEHICLE,66.751,6.624,0.570,4.351,1.551,1.316,6.980,21,sunny,Day,LEVEL_2,v2.0.1
seg_0080,1693000004500000,det_0038520,VEHICLE,24.346,-11.096,0.642,5.438,1.968,1.709,2.099,103,sunny,Day,LEVEL_1,v2.0.1
seg_0152,1694800010100000,det_0000400,VEHICLE,23.764,-7.910,1.144,4.266,2.024,1.767,10.212,89,,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0062,1692550008400000,det_0001339,VEHICLE,4.341,11.801,1.002,4.771,1.979,1.502,4.957,233, rain,Day,LEVEL_1,v2.0.1
seg_0002,1691050015100000,det_0004930,CYCLIST,23.927,15.290,1.278,1.945,0.817,1.606,4.204,65,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0051,1692275014300000,det_0004565,VEHICLE,-11.903,-12.178,0.994,4.068,2.087,1.622,8.420,157,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0017,1691425008400000,det_0005561,VEHICLE,55.101,-9.901,0.457,4.228,1.835,1.841,5.365,44,rain,Night,LEVEL_1,v2.0.1
seg_0007,1691175018800000,det_0007910,VEHICLE,-13.869,-30.571,1.212,3.631,1.805,1.412,13.252,67,Sunny,Day,LEVEL_2,v2.0.1
seg_0147,1694675001700000,det_0008860,VEHICLE,-29.812,-11.456,1.454,5.262,1.709,1.522,12.068,62,,Day,LEVEL_1,v2.0.1
seg_0088,1693200013800000,det_0021247,PEDESTRIAN,1.835,5.193,1.023,0.702,0.646,1.678,1.241,440,sunny,Day,LEVEL_1,v2.0.1
seg_0001,1691025012400000,det_0035296,VEHICLE,12.787,14.227,0.749,3.370,2.083,1.579,0.773,151,sunny,Night,LEVEL_1,v2.0.1
seg_0104,1693600005700000,det_0020040,VEHICLE,19.626,2.493,1.384,3.768,2.062,1.667,11.184,161,Sunny,Day,LEVEL_1,v2.0.1
seg_0116,1693900014300000,det_0002942,VEHICLE,-18.327,19.574,1.259,4.204,1.785,1.651,4.747,88,Sunny,Night,LEVEL_1,v2.0.1
seg_0095,1693375009200000,det_0015017,PEATON,13.953,18.028,0.280,1.063,0.859,1.688,0.988,108,sunny,Day,LEVEL_1,v2.0.1
seg_0043,1692075019700000,det_0033013,PEDESTRIAN,56.085,12.371,0.098,0.717,0.729,1.796,0.790,27,sunny,Day,LEVEL_1,v2.0.1
seg_0081,1693025000500000,det_0010044,VEHICLE,51.944,9.633,0.914,4.132,2.011,1.556,15.289,36,,Night,LEVEL_1,v2.0.1
seg_0038,1691950008900000,det_0026948,VEHICLE,-3.416,13.515,0.636,5.270,1.823,1.665,5.010,215,sunny,Day,LEVEL_1,v2.0.1
seg_0014,1691350006100000,det_0035121,VEHICLE,44.069,9.646,1.371,4.358,1.899,1.551,9.653,29,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950011200000,det_0010336,Ped,19.036,-12.646,0.128,0.963,0.610,1.771,1.394,108,rain,Night,LEVEL_1,v2.0.1
seg_0025,1691625009600000,det_0017397,VEHICLE,2.644,-13.655,0.361,4.804,2.015,1.762,9.835,184,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0133,1694325014900000,det_0008817,Pedestrian,46.233,-9.675,1.296,0.876,0.906,1.781,1.859,33,SUNNY,Night,LEVEL_1,v2.0.1
seg_0067,1692675000500000,det_0001991,VEHICLE,-15.019,16.805,0.659,4.305,2.067,1.485,10.904,118,SUNNY,Day,LEVEL_1,v2.0.1
seg_0133,1694325015600000,det_0034690,VEHICLE,-3.591,-10.155,0.727,5.250,1.758,1.651,3.258,226,sunny,Day,LEVEL_1,v2.0.1
seg_0080,1693000006400000,det_0032336,VEHICLE,13.359,-37.769,0.860,4.078,1.934,1.148,8.099,52,sunny,Day,LEVEL_1,v2.0.1
seg_0073,1692825013800000,det_0030895,CYCLIST,-3.376,8.675,0.129,1.864,0.835,1.669,5.990,245,sunny,Day,LEVEL_1,v2.0.1
seg_0149,1694725008100000,det_0010116,VEHICLE,-37.494,-6.864,0.317,4.891,1.956,1.162,2.255,52,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0140,1694500001100000,det_0038531,SIGN,23.560,-7.610,0.768,0.466,0.312,2.477,0.000,115,sunny,Night,LEVEL_1,v2.0.1
seg_0069,1692725016100000,det_0026092,VEHICLE,14.915,4.430,0.807,5.443,1.822,1.568,9.471,177,sunny,Day,LEVEL_1,v2.0.1
seg_0067,1692675000500000,det_0021243,Ped,18.086,0.731,1.311,0.955,0.532,1.767,1.015,149,Sunny,Day,LEVEL_1,v2.0.1
seg_0152,1694800001700000,det_0013189,VEHICLE,4.390,-2.583,1.099,4.209,2.140,1.757,16.136,412,sunny,Day,LEVEL_2,v2.0.1
seg_0043,1692075000400000,det_0007201,PEDESTRIAN,5.146,8.382,0.512,0.842,0.800,1.655,0.846,298,sunny,Night,LEVEL_1,v2.0.1
seg_0006,1691150010100000,det_0014415,PEATON,6.875,-2.617,0.631,0.758,0.742,1.784,0.577,341,Sunny,Day,LEVEL_1,v2.0.1
seg_0068,1692700019600000,det_0037420,VEHICLE,9.109,11.945,0.720,4.206,2.042,1.759,16.950,171,sunny,Day,LEVEL_2,v2.0.1
seg_0083,1693075012400000,det_0019789,VEHICLE,12.917,3.976,1.017,4.794,2.243,1.358,10.843,197,rain,Day,LEVEL_1,v2.0.1
seg_0076,1692900002800000,det_0004339,VEHICLE,17.160,21.499,1.248,5.844,2.051,2.334,5.240,78,,Day,LEVEL_1,v2.0.1
seg_0012,1691300000900000,det_0037373,VEHICLE,30.694,-0.073,1.456,3.043,2.027,1.550,12.006,76,sunny,Day,LEVEL_1,v2.0.1
seg_0026,1691650008300000,det_0035609,PEDESTRIAN,31.783,2.801,1.009,1.002,0.760,1.777,2.089,65,sunny,Dawn/Dusk,LEVEL_2,v2.0.1
seg_0097,1693425016600000,det_0022064,VEHICLE,8.436,-0.700,1.491,5.032,1.641,1.932,,317,sunny,Day,LEVEL_1,v2.0.1
seg_0081,1693025012300000,det_0019710,VEHICLE,17.474,-24.772,1.246,3.643,1.845,1.310,12.460,80,sunny,Day,LEVEL_1,v2.0.1
seg_0041,1692025019300000,det_0003099,VEHICLE,21.546,-10.738,0.593,5.419,1.750,1.214,11.898,89,fog,Night,LEVEL_1,v2.0.1
seg_0136,1694400003700000,det_0019495,VEHICLE,40.366,-6.970,1.323,4.325,1.962,2.022,1.894,46,sunny,Day,LEVEL_1,v2.0.1
seg_0077,1692925006500000,det_0036438,VEHICLE,-19.594,0.238,0.693,3.089,1.538,1.485,12.648,124,SUNNY,Day,LEVEL_1,v2.0.1
seg_0152,1694800005900000,det_0010613,VEHICLE,-11.381,9.923,1.299,4.895,1.981,1.571,9.515,190,Sunny,Day,LEVEL_1,v2.0.1
seg_0133,1694325019100000,det_0000557,PEDESTRIAN,60.919,14.186,1.210,0.887,0.667,1.735,,23,RAIN ,Day,LEVEL_2,v2.0.1
seg_0114,1693850001700000,det_0033204,CYCLIST,17.004,-13.134,1.014,1.734,0.840,1.658,7.323,136,sunny,Night,LEVEL_1,v2.0.1
seg_0005,1691125014200000,det_0019616,Ped,30.136,8.670,0.410,0.931,0.746,1.692,0.895,73,sunny,Day,LEVEL_1,v2.0.1
seg_0010,1691250007700000,det_0008469,VEHICLE,31.315,-15.734,0.706,4.731,1.999,1.636,20.682,58,sunny,Night,LEVEL_1,v2.0.1
seg_0096,1693400015600000,det_0016126,VEHICLE,40.101,5.748,0.856,4.587,2.180,0.973,16.470,46,fog,Day,LEVEL_1,v2.0.1
seg_0114,1693850011900000,det_0023138,PEATON,41.221,-6.691,0.796,0.837,0.704,1.538,1.307,37,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0102,1693550000300000,det_0032242,PEDESTRIAN,9.942,4.166,0.911,0.746,0.792,1.758,1.380,236,SUNNY,Night,LEVEL_1,v2.0.1
seg_0028,1691700019000000,det_0017313,PEDESTRIAN,45.208,-8.833,0.782,0.826,0.871,1.705,1.145,42,sunny,Night,LEVEL_1,v2.0.1
seg_0071,1692775011500000,det_0015349,VEHICLE,22.080,-4.918,1.061,4.492,1.887,1.559,13.565,121,rain,Day,LEVEL_1,v2.0.1
seg_0049,1692225004300000,det_0011455,SIGN,41.736,2.698,0.253,0.549,0.447,2.307,0.000,39,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0140,1694500019400000,det_0023994,VEHICLE,29.919,-9.868,2.074,4.611,2.183,1.158,0.861,65,sunny,Day,LEVEL_1,v2.0.1
seg_0056,1692400016100000,det_0012217,VEHICLE,44.805,-0.528,0.730,4.838,1.919,1.232,9.574,42,SUNNY,Day,LEVEL_1,v2.0.1
seg_0042,1692050002500000,det_0034691,PEDESTRIAN,44.075,-14.291,1.464,0.852,0.979,1.723,1.505,42,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950013900000,det_0013318,VEHICLE,40.642,22.568,0.622,5.595,1.792,1.478,,37,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950015500000,det_0018971,SIGN,18.427,1.906,0.805,0.485,0.216,1.915,0.000,127,sunny,Day,LEVEL_1,v2.0.1
seg_0148,1694700005800000,det_0008560,VEHICLE,-3.757,21.482,1.076,4.148,1.656,1.897,12.207,126,sunny,Day,LEVEL_2,v2.0.1
seg_0002,1691050009200000,det_0010914,CYCLIST,11.105,0.399,0.909,1.779,0.737,1.558,5.562,218,Sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0014,1691350018700000,det_0035160,VEHICLE,44.709,9.034,1.075,4.502,1.541,1.051,0.879,43,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0067,1692675013500000,det_0027196,VEHICLE,22.570,-4.651,0.637,4.092,1.793,1.385,11.227,105,sunny,Day,LEVEL_1,v2.0.1
seg_0090,1693250015000000,det_0000687,VEHICLE,0.574,2.064,0.894,5.089,1.950,1.626,7.060,669,RAIN ,Night,LEVEL_1,v2.0.1
seg_0074,1692850006100000,det_0008472,CYCLIST,-0.497,-0.479,1.302,1.808,0.761,1.572,1.604,751,Sunny,Night,LEVEL_1,v2.0.1
seg_0053,1692325005000000,det_0026423,VEHICLE,-6.513,-29.082,0.997,5.376,2.189,1.911,19.171,75,SUNNY,Day,LEVEL_2,v2.0.1
seg_0022,1691550008400000,det_0014219,VEHICLE,16.100,18.711,1.136,5.389,1.873,1.669,11.427,101, rain,Day,LEVEL_1,v2.0.1
seg_0119,1693975006200000,det_0000805,CYCLIST,50.865,-7.433,1.246,1.877,0.792,1.645,3.532,31,Sunny,Day,LEVEL_1,v2.0.1
seg_0067,1692675019900000,det_0015179,VEHICLE,8.604,-2.979,1.639,4.658,1.977,1.739,10.696,282,rain,Day,LEVEL_1,v2.0.1
seg_0113,1693825012900000,det_0011320,PEDESTRIAN,-6.886,-4.167,1.353,0.856,0.838,1.980,0.773,299,sunny,Day,LEVEL_1,v2.0.1
seg_0063,1692575005300000,det_0004876,VEHICLE,22.841,-13.119,1.405,4.724,1.927,1.761,0.423,89,Sunny,Day,LEVEL_1,v2.0.1
seg_0077,1692925007000000,det_0007240,VEHICLE,10.290,1.702,1.411,4.695,1.884,1.064,,245,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0019,1691475002400000,det_0005892,SIGN,-9.861,-16.263,1.284,0.464,0.323,1.451,0.000,143,sunny,Day,LEVEL_1,v2.0.1
seg_0001,1691025019000000,det_0031571,VEHICLE,22.340,5.570,0.786,5.537,1.691,1.644,8.516,108,sunny,Night,LEVEL_1,v2.0.1
seg_0111,1693775018300000,det_0032570,VEHICLE,40.133,-12.617,1.103,4.924,1.938,1.816,14.947,43,niebla,Day,LEVEL_1,v2.0.1
seg_0034,1691850010100000,det_0022631,VEHICLE,11.757,-12.514,0.196,4.667,1.937,1.247,12.362,162,sunny,Night,LEVEL_1,v2.0.1
seg_0075,1692875010300000,det_0036324,VEHICLE,37.970,-16.169,1.134,6.324,1.951,1.917,13.084,68,lluvia,Day,LEVEL_1,v2.0.1
seg_0141,1694525004500000,det_0037080,VEHICLE,32.847,-2.481,1.002,5.156,1.989,1.741,5.331,60,rain,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0113,1693825015000000,det_0036323,VEHICLE,47.989,-7.661,1.393,4.642,1.571,1.939,3.924,48,Sunny,Night,LEVEL_1,v2.0.1
seg_0126,1694150011400000,det_0010759,PEDESTRIAN,29.754,11.108,1.198,0.951,0.604,1.833,1.425,82,SUNNY,Night,LEVEL_1,v2.0.1
seg_0005,1691125012000000,det_0034043,VEHICLE,4.453,-18.545,0.003,4.433,1.772,1.883,14.475,128,rain,Day,LEVEL_1,v2.0.1
seg_0058,1692450002100000,det_0010363,PEDESTRIAN,52.173,-8.174,0.894,0.793,0.923,1.887,0.887,24,sunny,Day,LEVEL_2,v2.0.1
seg_0100,1693500011400000,det_0032831,PEDESTRIAN,6.213,3.788,1.048,0.898,0.753,1.741,0.811,367,sunny,Day,LEVEL_1,v2.0.1
seg_0009,1691225017100000,det_0013485,VEHICLE,6.290,-0.085,1.393,5.043,1.729,1.346,14.150,374,sunny,Night,LEVEL_1,v2.0.1
seg_0009,1691225003600000,det_0031515,PEDESTRIAN,-18.163,3.546,1.268,1.125,1.073,1.674,1.145,157,sunny,Day,LEVEL_1,v2.0.1
seg_0122,1694050010500000,det_0013374,VEHICLE,68.672,-12.442,-0.407,5.321,2.186,1.752,12.080,19,sunny,Day,LEVEL_2,v2.0.1
seg_0135,1694375012400000,det_0025007,VEHICLE,-6.184,1.752,0.607,4.452,1.688,2.010,6.419,365,RAIN ,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0068,1692700010100000,det_0012441,PEDESTRIAN,40.950,3.940,0.922,0.910,0.961,1.570,1.623,46,rain,Day,LEVEL_1,v2.0.1
seg_0082,1693050015700000,det_0001921,VEHICLE,25.045,3.210,0.608,4.608,2.192,1.461,8.323,85,Fog,Day,LEVEL_1,v2.0.1
seg_0011,1691275002100000,det_0011915,VEHICLE,14.938,-3.245,1.517,3.219,2.058,1.589,9.716,161,lluvia,Day,LEVEL_1,v2.0.1
seg_0005,1691125008700000,det_0013093,PEATON,29.175,1.998,0.463,0.916,0.755,1.748,1.677,81,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0083,1693075010500000,det_0032720,VEHICLE,-13.946,4.676,0.661,5.053,1.701,1.928,14.123,175,sunny,Day,LEVEL_1,v2.0.1
seg_0035,1691875017500000,det_0034927,PEDESTRIAN,-0.534,-0.350,1.007,0.970,0.585,1.577,1.536,793,sunny,Day,LEVEL_1,v2.0.1
seg_0084,1693100019300000,det_0008536,VEHICLE,40.368,8.930,0.265,5.225,1.881,1.683,13.579,40,sunny,Day,LEVEL_1,v2.0.1
seg_0093,1693325009800000,det_0002123,VEHICLE,-3.532,19.302,1.051,4.159,1.871,1.702,5.115,118,SUNNY,Night,LEVEL_1,v2.0.1
seg_0018,1691450014100000,det_0002699,SIGN,39.999,-9.579,1.060,0.425,0.482,2.649,0.000,54,sunny,Day,LEVEL_1,v2.0.1
seg_0052,1692300007500000,det_0038445,VEHICLE,5.695,-14.945,1.171,4.366,1.832,1.319,15.683,176,fog,Day,LEVEL_1,v2.0.1
seg_0016,1691400018100000,det_0031017,VEHICLE,-23.962,15.001,0.348,4.256,1.872,2.053,14.206,84,,Day,LEVEL_1,v2.0.1
seg_0075,1692875007900000,det_0004292,VEHICLE,18.104,18.802,0.382,4.450,1.850,1.797,5.702,-1,SUNNY,Day,LEVEL_1,v2.0.1
seg_0048,1692200000700000,det_0028367,VEHICLE,-26.244,1.935,0.878,5.447,1.795,1.513,9.246,79,sunny,Day,LEVEL_1,v2.0.1
seg_0002,1691050010900000,det_0019593,PEDESTRIAN,-0.640,-17.429,0.750,0.972,0.832,1.686,2.154,159,sunny,Day,LEVEL_1,v2.0.1
seg_0115,1693875018300000,det_0002605,VEHICLE,-2.582,-17.034,1.181,4.524,2.072,1.434,12.113,137, rain,Day,LEVEL_1,v2.0.1
seg_0002,1691050013900000,det_0037615,SIGN,47.472,8.145,0.960,0.483,0.200,2.016,0.000,36, rain,Day,LEVEL_1,v2.0.1
seg_0032,1691800006700000,det_0035561,VEHICLE,35.485,4.249,1.372,5.640,1.857,1.518,10.320,44,sunny,Day,LEVEL_1,v2.0.1
seg_0105,1693625002100000,det_0006266,PEDESTRIAN,54.684,15.531,0.757,0.705,0.890,1.774,1.141,23,sunny,Day,LEVEL_2,v2.0.1
seg_0149,1694725014600000,det_0014178,SIGN,24.777,5.427,1.296,0.729,0.362,1.549,0.000,83,SUNNY,Day,LEVEL_1,v2.0.1
seg_0073,1692825001600000,det_0022447,PEDESTRIAN,16.231,-4.934,0.581,0.756,0.848,1.712,1.471,154,sunny,Night,LEVEL_1,v2.0.1
seg_0078,1692950011100000,det_0015954,VEHICLE,36.035,-10.381,1.047,2.958,1.893,1.589,9.887,40,sunny,Day,LEVEL_1,v2.0.1
seg_0141,1694525015500000,det_0020131,PEATON,41.374,12.306,1.161,0.689,0.653,1.712,2.215,44,sunny,Day,LEVEL_1,v2.0.1
seg_0112,1693800002700000,det_0025686,PEATON,16.285,6.600,1.157,1.017,1.081,1.615,0.866,129,sunny,Day,LEVEL_1,v2.0.1
seg_0052,1692300018300000,det_0025477,VEHICLE,2.592,4.621,1.581,4.464,1.835,1.519,6.349,405,Sunny,Day,LEVEL_1,v2.0.1
seg_0102,1693550008600000,det_0038023,VEHICLE,47.047,8.896,0.813,4.937,2.280,1.777,3.969,28,sunny,Day,LEVEL_1,v2.0.1
seg_0052,1692300006000000,det_0004065,PEDESTRIAN,14.758,10.139,0.759,0.867,0.859,1.779,1.326,145,sunny,Day,LEVEL_1,v2.0.1
seg_0003,1691075001100000,det_0027611,SIGN,13.755,-28.900,0.671,0.501,0.419,2.022,0.000,64,sunny,Day,LEVEL_2,v2.0.1
seg_0035,1691875012400000,det_0008318,VEHICLE,24.532,-9.833,0.037,5.888,2.118,1.949,5.662,83,rain,Day,LEVEL_1,v2.0.1
seg_0037,1691925001800000,det_0034827,VEHICLE,15.939,2.727,0.498,4.832,1.775,1.491,4.698,147,rain,Day,LEVEL_1,v2.0.1
seg_0067,1692675004600000,det_0039944,VEHICLE,18.909,-10.476,0.685,5.030,1.874,1.568,14.442,-1,Sunny,Day,LEVEL_1,v2.0.1
seg_0124,1694100015300000,det_0037239,VEHICLE,24.749,-19.971,1.126,4.542,2.334,1.658,19.727,73,sunny,Night,LEVEL_1,v2.0.1
seg_0061,1692525006200000,det_0035524,VEHICLE,30.867,-3.531,0.807,5.021,1.657,1.507,2.115,79,SUNNY,Day,LEVEL_1,v2.0.1
seg_0080,1693000002000000,det_0009786,Ped,-5.460,1.576,0.277,0.878,1.004,1.731,0.744,425,SUNNY,Day,LEVEL_1,v2.0.1
seg_0023,1691575016100000,det_0031788,PEDESTRIAN,-1.820,1.640,1.300,0.748,0.846,1.696,1.528,630,RAIN ,Night,LEVEL_1,v2.0.1
seg_0028,1691700004000000,det_0026981,VEHICLE,8.598,-10.463,1.184,6.156,2.104,2.002,4.945,-1,soleado,Day,LEVEL_1,v2.0.1
seg_0110,1693750017900000,det_0002858,PEDESTRIAN,13.671,-16.715,1.020,0.861,0.818,1.873,0.282,105,sunny,Night,LEVEL_1,v2.0.1
seg_0063,1692575009700000,det_0009309,VEHICLE,3.971,0.540,0.522,4.225,1.953,1.580,20.358,497,RAIN ,Day,LEVEL_1,v2.0.1
seg_0104,1693600016800000,det_0009665,PEDESTRIAN,13.428,-0.545,0.874,1.023,0.880,1.692,1.438,187,Sunny,Day,LEVEL_1,v2.0.1
seg_0022,1691550011700000,det_0018279,VEHICLE,47.681,6.076,1.292,4.814,2.121,2.165,2.965,43,sunny,Day,LEVEL_1,v2.0.1
seg_0123,1694075010500000,det_0010100,VEHICLE,-5.351,12.865,1.333,3.571,1.953,1.287,5.604,197,sunny,Day,LEVEL_1,v2.0.1
seg_0060,1692500011400000,det_0028018,PEDESTRIAN,28.724,11.433,0.801,1.084,0.680,1.618,0.957,67,rain,Night,LEVEL_1,v2.0.1
seg_0140,1694500005100000,det_0017000,VEHICLE,39.550,-8.806,1.432,4.660,1.877,1.318,10.497,49,sunny,Night,LEVEL_1,v2.0.1
seg_0056,1692400019700000,det_0032564,VEHICLE,40.694,18.061,1.139,4.356,2.062,0.855,,40,sunny,Night,LEVEL_2,v2.0.1
seg_0087,1693175002700000,det_0025778,VEHICLE,27.233,-6.338,1.308,6.489,1.829,1.869,9.244,-1,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950007400000,det_0000567,VEHICLE,-0.840,10.525,0.414,3.966,1.636,1.485,8.131,261,rain,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0039,1691975005000000,det_0025025,VEHICLE,19.805,14.285,1.448,4.038,1.922,1.638,4.448,97,sunny,Day,LEVEL_1,v2.0.1
seg_0012,1691300005800000,det_0033930,VEHICLE,-2.455,7.453,0.324,4.187,1.834,1.976,2.492,316,sunny,Day,LEVEL_1,v2.0.1
seg_0032,1691800007700000,det_0009537,VEHICLE,35.849,17.083,1.000,14.591,2.718,3.249,12.089,41,sunny,Night,LEVEL_1,v2.0.1
seg_0082,1693050018800000,det_0015749,VEHICLE,31.526,4.252,0.999,4.938,2.141,2.198,9.878,82,,Night,LEVEL_1,v2.0.1
seg_0050,1692250018000000,det_0034253,VEHICLE,6.712,12.632,1.435,6.324,1.470,1.653,2.937,165,sunny,Day,LEVEL_1,v2.0.1
seg_0128,1694200011300000,det_0007639,SIGN,10.471,15.593,0.812,0.397,0.317,2.520,0.000,147,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0050,1692250013300000,det_0015285,VEHICLE,19.546,-9.259,0.396,5.503,1.787,1.283,7.817,125,rain,Day,LEVEL_1,v2.0.1
seg_0090,1693250017300000,det_0020358,CYCLIST,17.264,7.451,0.962,1.624,0.743,1.495,4.336,124,sunny,Night,LEVEL_1,v2.0.1
seg_0103,1693575012300000,det_0002467,VEHICLE,31.015,5.920,0.573,4.731,1.831,1.560,7.373,84,sunny,Day,LEVEL_1,v2.0.1
seg_0019,1691475005700000,det_0028855,VEHICLE,-0.142,-8.840,1.920,4.024,1.956,1.731,13.870,274,fog,Day,LEVEL_2,v2.0.1
seg_0018,1691450018200000,det_0027648,PEDESTRIAN,42.213,-7.073,0.702,0.808,0.688,1.646,1.911,44,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0032,1691800003200000,det_0037244,VEHICLE,4.172,-5.629,0.513,4.998,1.938,1.265,7.369,366,rain,Day,LEVEL_1,v2.0.1
seg_0111,1693775012900000,det_0008920,VEHICLE,12.656,-8.321,1.077,4.701,1.769,1.370,7.547,180,rain,Night,LEVEL_1,v2.0.1
seg_0037,1691925006700000,det_0001905,VEHICLE,62.411,22.151,0.141,4.148,2.083,1.645,13.587,22,sunny,Day,LEVEL_2,v2.0.1
seg_0056,1692400010600000,det_0008161,VEHICLE,12.279,7.330,1.341,4.166,1.989,1.379,3.621,199,rain,Night,LEVEL_1,v2.0.1
seg_0032,1691800014400000,det_0023663,VEHICLE,21.978,4.688,0.859,3.760,1.879,1.352,0.656,111,fog,Day,LEVEL_1,v2.0.1
seg_0026,1691650017400000,det_0007035,VEHICLE,55.142,-4.055,1.224,4.176,2.039,1.454,19.421,33,rain,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0054,1692350017300000,det_0014349,VEHICLE,7.211,8.150,0.959,4.455,2.095,2.083,5.588,213,soleado,Day,LEVEL_1,v2.0.1
seg_0061,1692525009100000,det_0034444,VEHICLE,18.594,-10.807,1.000,3.757,1.671,1.250,5.081,126,SUNNY,Day,LEVEL_1,v2.0.1
seg_0117,1693925007300000,det_0021754,PEDESTRIAN,4.950,-12.864,0.446,1.003,0.595,1.548,1.742,203,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0145,1694625009600000,det_0002386,VEHICLE,39.099,-5.569,1.572,5.769,1.870,1.163,8.073,61,rain,Night,LEVEL_1,v2.0.1
seg_0088,1693200018700000,det_0030776,VEHICLE,-16.715,0.740,0.505,5.336,1.944,1.619,13.477,159,Sunny,Day,LEVEL_1,v2.0.1
seg_0106,1693650000900000,det_0005268,PEDESTRIAN,36.935,-21.026,0.913,0.796,0.758,1.756,1.437,53,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0077,1692925019600000,det_0010118,VEHICLE,3.563,5.714,0.451,4.749,1.585,1.478,11.837,381,sunny,Day,LEVEL_1,v2.0.1
seg_0007,1691175000700000,det_0015754,PEDESTRIAN,6.461,-10.724,0.860,0.836,0.553,1.638,0.779,231,sunny,Day,LEVEL_1,v2.0.1
seg_0105,1693625009200000,det_0038107,PEDESTRIAN,-10.407,-10.211,0.449,0.883,0.776,1.654,1.126,177,sunny,Dawn/Dusk,LEVEL_2,v2.0.1
seg_0059,1692475017700000,det_0029786,PEDESTRIAN,10.231,-11.966,2.093,0.752,0.794,1.538,0.454,159,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950017700000,det_0022099,VEHICLE,28.360,5.522,0.648,5.338,2.076,1.112,17.438,82,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0020,1691500000900000,det_0025301,VEHICLE,27.104,-13.501,1.082,4.751,2.130,1.583,6.270,93,sunny,Day,LEVEL_1,v2.0.1
seg_0018,1691450019200000,det_0021636,VEHICLE,17.038,9.021,1.291,5.088,1.933,1.165,5.799,130,sunny,Day,LEVEL_1,v2.0.1
seg_0048,1692200017600000,det_0034433,PEDESTRIAN,1.672,-13.099,0.885,1.062,0.811,1.740,1.285,188,SUNNY,Day,LEVEL_1,v2.0.1
seg_0080,1693000005700000,det_0010606,VEHICLE,-26.424,20.011,1.132,4.322,2.016,1.937,2.250,66,SUNNY,Day,LEVEL_1,v2.0.1
seg_0108,1693700005700000,det_0031517,VEHICLE,57.512,0.166,2.197,4.711,1.817,1.297,2.108,24,sunny,Dawn/Dusk,LEVEL_2,v2.0.1
seg_0132,1694300006400000,det_0021546,PEDESTRIAN,0.289,-18.534,0.920,0.925,0.600,1.638,1.256,147,sunny,Night,LEVEL_1,v2.0.1
seg_0051,1692275009900000,det_0004048,VEHICLE,2.894,11.544,1.195,5.559,1.751,1.463,11.578,221,sunny,Day,LEVEL_1,v2.0.1
